age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
46,blue-collar,married,12,0,0,0,aug,wed,64,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
41,admin.,married,16,1,0,0,aug,wed,342,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
32,technician,married,16,0,0,0,sep,mon,175,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0
36,blue-collar,married,6,0,0,1,may,thu,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
24,student,single,12,1,0,0,may,wed,329,1,1,2,success,-1.8,93.876,-40,0.672,5008.7,0
52,admin.,married,12,1,0,0,aug,fri,131,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
29,blue-collar,married,9,1,0,0,may,wed,78,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
50,services,single,12,0,0,0,jul,wed,129,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
49,technician,married,17,1,1,0,aug,mon,148,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
37,blue-collar,divorced,17,0,0,0,jul,tue,107,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
37,admin.,married,16,0,0,0,aug,tue,85,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
30,management,single,16,1,0,0,may,tue,876,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
55,admin.,married,12,0,0,1,may,thu,294,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
32,technician,married,16,1,0,0,aug,mon,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
47,technician,married,17,1,0,1,jun,tue,59,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
27,services,single,17,0,0,1,may,thu,201,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
32,admin.,single,16,0,0,1,may,mon,409,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
57,retired,married,12,1,1,0,aug,wed,223,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
44,unemployed,married,12,1,0,0,may,tue,215,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
39,blue-collar,married,9,1,0,0,may,tue,257,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
41,technician,married,9,0,0,1,jun,wed,102,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
47,blue-collar,married,4,1,0,1,may,wed,489,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
23,admin.,single,17,1,0,0,jul,wed,332,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
55,admin.,married,12,0,0,0,apr,fri,518,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
47,blue-collar,married,4,0,1,1,may,thu,199,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
38,admin.,single,16,1,1,0,may,mon,30,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
29,blue-collar,single,12,1,0,1,jul,fri,52,4,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
45,blue-collar,married,9,1,0,0,may,mon,54,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
30,admin.,single,16,0,0,0,aug,fri,714,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
57,admin.,married,4,1,0,0,jul,tue,150,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
29,blue-collar,married,12,1,0,0,nov,thu,168,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
54,management,divorced,16,1,1,0,may,wed,265,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
37,management,single,16,0,0,0,may,tue,107,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
37,blue-collar,married,9,1,0,0,jul,fri,216,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
59,self-employed,married,16,0,0,0,dec,mon,193,1,999,1,failure,-3,92.713,-33,0.706,5023.5,0
28,blue-collar,single,9,1,0,1,may,tue,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
58,management,married,16,0,0,1,may,mon,236,10,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,management,single,16,0,0,1,may,fri,261,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
38,technician,single,16,1,0,0,apr,fri,31,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
47,blue-collar,married,4,1,0,0,may,mon,101,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
39,admin.,married,6,0,0,1,may,wed,60,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
50,management,married,17,1,0,0,nov,fri,381,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
30,blue-collar,single,4,1,0,1,jun,fri,59,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
31,admin.,single,16,0,0,0,apr,thu,353,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
27,admin.,married,6,0,0,0,may,fri,550,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
48,services,married,6,0,0,0,aug,fri,164,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
56,retired,married,4,0,0,0,nov,fri,163,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
39,blue-collar,married,9,0,0,1,may,wed,311,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
34,blue-collar,married,9,1,0,0,may,mon,178,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
34,admin.,single,12,0,0,1,may,mon,52,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,admin.,single,12,1,1,1,may,wed,167,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
42,technician,single,17,1,0,0,jul,fri,98,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
29,technician,single,16,1,0,0,aug,tue,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
34,admin.,single,16,1,0,0,apr,tue,145,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0
47,management,married,4,0,0,1,may,mon,99,22,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
36,admin.,married,16,1,0,0,nov,fri,248,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
37,technician,single,16,1,0,0,may,tue,322,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
40,technician,married,17,1,0,0,aug,mon,256,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
25,services,single,9,0,1,0,jul,wed,444,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
33,management,married,12,0,1,1,jun,mon,117,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32,admin.,divorced,16,1,1,0,may,mon,156,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
35,admin.,single,16,0,0,0,aug,tue,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
50,technician,married,12,1,0,1,nov,thu,75,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
43,services,married,12,0,0,1,may,tue,443,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
42,blue-collar,married,4,1,1,1,may,mon,105,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
50,blue-collar,divorced,9,0,0,1,jul,wed,79,3,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1,0
36,admin.,divorced,12,0,0,0,nov,wed,424,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
30,admin.,single,16,1,0,0,aug,wed,72,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
41,technician,married,17,0,1,1,may,fri,22,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,admin.,single,12,0,0,0,mar,mon,150,4,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,0
39,blue-collar,married,9,0,0,0,may,wed,265,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
44,blue-collar,married,6,1,0,0,nov,fri,358,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
46,blue-collar,married,12,1,0,0,jul,thu,53,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
48,management,married,16,0,0,0,nov,wed,52,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
45,admin.,single,12,1,0,0,may,thu,19,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
33,admin.,single,12,1,0,0,aug,tue,167,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
39,unemployed,married,12,1,0,1,may,fri,380,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
45,self-employed,married,12,1,0,0,may,thu,21,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
58,admin.,divorced,16,1,0,0,aug,mon,26,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
40,management,divorced,16,0,0,0,may,fri,342,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
48,technician,married,16,1,1,0,aug,mon,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
33,technician,single,16,1,1,0,jun,wed,203,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
41,technician,married,16,1,0,0,aug,mon,227,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
32,blue-collar,married,4,1,0,1,may,fri,44,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
35,technician,single,17,0,0,1,may,thu,19,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
44,blue-collar,married,4,0,1,1,may,wed,218,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
43,management,married,16,0,0,1,aug,mon,123,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0
39,blue-collar,married,6,0,0,0,may,fri,173,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
37,services,married,12,1,0,0,may,thu,87,2,12,1,success,-1.8,92.893,-46.2,1.327,5099.1,0
30,technician,single,12,0,0,0,aug,mon,129,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
35,admin.,single,16,1,1,1,may,fri,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
47,admin.,married,17,1,0,0,aug,wed,136,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
50,blue-collar,married,9,1,0,1,jul,fri,282,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
36,unemployed,single,17,1,1,1,aug,tue,69,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
39,admin.,single,17,1,0,0,may,mon,97,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
60,entrepreneur,married,4,1,0,1,may,thu,442,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
30,admin.,single,12,0,0,0,aug,fri,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
49,services,married,12,1,0,1,jun,fri,25,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
34,management,married,16,1,1,1,jun,wed,192,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
32,management,married,16,1,0,0,aug,mon,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
35,admin.,married,12,1,0,0,nov,tue,114,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
30,services,single,12,0,0,0,nov,mon,88,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
39,entrepreneur,divorced,4,1,1,0,jul,wed,1317,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
30,technician,married,9,0,0,0,may,thu,64,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
45,admin.,married,12,1,0,1,may,tue,190,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
40,management,single,9,1,0,0,apr,wed,601,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
23,services,single,12,0,0,1,may,fri,557,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
56,services,divorced,12,1,0,1,may,wed,935,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
55,blue-collar,married,4,1,1,0,aug,thu,21,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
53,admin.,single,16,1,0,1,may,wed,122,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
45,technician,married,17,1,1,0,aug,thu,242,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
32,admin.,married,16,1,1,0,oct,wed,223,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0
36,blue-collar,married,9,1,0,0,jul,wed,297,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
48,admin.,married,9,0,0,1,jun,thu,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
39,blue-collar,divorced,6,1,1,1,may,wed,32,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
36,admin.,married,16,1,0,1,may,wed,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
36,admin.,single,16,0,0,1,may,tue,363,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
44,blue-collar,married,17,0,0,0,jul,tue,156,20,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
34,admin.,married,12,1,0,0,jul,mon,295,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
40,self-employed,married,16,0,0,1,may,mon,63,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
51,self-employed,married,9,1,0,1,may,thu,162,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
33,technician,married,16,1,0,1,may,tue,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
48,admin.,married,16,1,0,0,aug,wed,116,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
41,technician,divorced,4,1,0,1,may,tue,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
39,management,married,16,0,0,0,aug,fri,108,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
40,blue-collar,divorced,9,0,0,0,aug,mon,54,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,0
18,student,single,6,1,0,0,aug,mon,628,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0
53,entrepreneur,married,16,1,0,0,aug,fri,899,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
42,blue-collar,married,4,0,0,1,may,mon,541,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
44,blue-collar,married,12,0,0,1,may,mon,13,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
20,student,single,9,1,0,0,mar,thu,267,2,999,0,nonexistent,-1.8,92.843,-50,1.538,5099.1,0
35,technician,single,12,1,0,0,aug,mon,87,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
46,admin.,single,16,1,0,1,jun,tue,198,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
39,admin.,married,12,1,0,1,jun,thu,337,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
41,self-employed,married,9,0,0,0,jul,fri,788,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31,admin.,single,16,1,1,1,aug,tue,115,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0
37,technician,married,17,0,0,0,aug,fri,243,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
36,admin.,single,16,1,0,1,jun,mon,247,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
27,technician,single,17,0,0,0,jun,tue,136,2,999,0,nonexistent,-1.7,94.055,-39.8,0.737,4991.6,0
40,technician,married,17,1,0,1,may,fri,360,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
57,blue-collar,married,4,1,0,0,jul,thu,631,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
32,admin.,married,16,1,0,0,jul,thu,129,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
30,technician,single,17,0,0,0,aug,wed,105,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
28,blue-collar,married,6,0,0,0,may,mon,146,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
28,blue-collar,married,6,1,0,1,may,mon,120,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
32,blue-collar,married,4,1,0,1,may,wed,223,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
51,housemaid,married,4,0,0,0,oct,tue,130,2,999,2,failure,-1.1,94.601,-49.5,0.982,4963.6,0
33,technician,divorced,17,0,0,0,may,mon,287,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
34,services,married,12,0,0,0,nov,wed,89,3,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
55,admin.,married,9,0,0,0,nov,thu,209,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
33,services,single,12,1,0,0,jul,thu,127,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
73,retired,married,4,1,1,1,jul,tue,538,2,999,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,0
42,technician,married,12,1,0,0,aug,tue,188,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
34,admin.,single,12,0,0,0,nov,wed,740,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
48,technician,married,12,0,0,0,aug,thu,157,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
53,admin.,divorced,12,0,0,0,jul,tue,52,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
44,admin.,married,12,0,0,0,jul,thu,42,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
42,management,married,16,0,0,1,jun,tue,236,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
46,technician,single,17,0,0,0,aug,thu,128,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
32,admin.,single,16,0,0,0,aug,thu,159,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
47,blue-collar,married,4,0,1,0,jul,fri,110,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
59,housemaid,divorced,16,1,0,0,jul,tue,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
55,admin.,divorced,16,0,0,1,may,thu,370,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
42,admin.,married,16,0,0,0,jul,fri,591,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
40,self-employed,married,12,1,0,1,may,thu,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
29,entrepreneur,married,16,1,1,0,nov,thu,265,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
39,housemaid,single,4,0,0,1,jul,wed,135,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
53,blue-collar,married,12,0,1,1,may,thu,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
43,admin.,married,16,0,0,1,jun,thu,30,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32,services,married,12,0,0,1,jun,fri,298,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
25,admin.,single,12,0,0,1,jun,mon,223,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
38,admin.,married,12,0,0,0,jul,wed,166,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
27,student,single,16,1,0,0,jul,thu,393,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
33,self-employed,single,16,0,0,1,may,thu,365,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
39,entrepreneur,single,16,1,0,0,may,fri,452,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
40,technician,married,17,1,0,1,jun,mon,92,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
62,admin.,married,16,0,0,0,aug,thu,68,1,999,1,failure,-2.9,92.201,-31.4,0.851,5076.2,0
32,blue-collar,single,12,1,0,0,may,wed,420,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
25,admin.,single,17,1,0,0,apr,wed,67,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
39,management,married,17,0,0,0,apr,thu,156,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
26,admin.,married,12,0,0,1,jun,mon,118,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
42,services,married,12,1,1,0,may,wed,77,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
46,admin.,married,12,1,0,0,jul,mon,151,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
35,technician,single,16,0,0,0,aug,thu,165,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
59,retired,married,9,0,0,1,may,mon,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
46,admin.,married,12,1,0,0,aug,thu,91,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
48,services,married,9,1,0,0,jul,wed,107,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
27,blue-collar,single,9,1,0,0,may,tue,352,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
23,entrepreneur,married,17,0,0,0,jul,tue,58,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
40,blue-collar,married,9,0,0,1,may,thu,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
31,technician,single,17,0,0,0,nov,tue,165,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
33,self-employed,single,16,0,0,0,may,wed,134,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
30,technician,single,17,1,0,0,aug,wed,178,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
63,housemaid,married,9,1,0,0,apr,fri,164,1,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,0
39,admin.,married,12,1,0,1,may,wed,232,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
29,technician,single,17,1,1,1,nov,wed,161,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
58,blue-collar,divorced,4,1,0,1,may,tue,277,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
33,admin.,married,16,1,0,1,jun,wed,305,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
42,admin.,married,16,1,0,0,aug,fri,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
35,technician,divorced,16,1,1,0,aug,mon,142,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
29,self-employed,married,16,1,0,1,jun,wed,199,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
35,admin.,single,16,1,0,0,jul,fri,199,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
27,student,single,12,1,0,1,jun,thu,84,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
32,admin.,single,16,0,0,0,aug,wed,172,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
33,management,married,12,0,0,1,may,wed,52,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
32,entrepreneur,divorced,16,0,0,0,jul,fri,155,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
21,student,single,12,0,0,0,aug,thu,236,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0
29,unemployed,single,16,0,0,1,may,thu,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
35,admin.,married,16,1,0,0,jun,tue,385,1,5,1,success,-1.7,94.055,-39.8,0.761,4991.6,0
37,technician,married,17,1,0,1,may,fri,312,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
31,admin.,married,16,1,0,1,may,fri,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
32,blue-collar,married,4,1,0,1,jun,tue,13,1,999,1,failure,-1.7,94.055,-39.8,0.761,4991.6,0
42,technician,divorced,9,0,0,1,may,tue,474,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
49,blue-collar,married,4,1,0,0,may,fri,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
46,entrepreneur,married,16,1,1,0,nov,mon,78,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
32,admin.,single,16,0,0,0,jul,mon,79,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
53,technician,divorced,17,1,0,0,may,fri,188,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
39,admin.,married,16,1,0,1,jun,tue,231,12,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
33,management,married,16,1,0,1,may,tue,316,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35,blue-collar,single,12,0,0,0,oct,fri,622,1,6,1,success,-3.4,92.431,-26.9,0.73,5017.5,0
54,technician,married,16,1,1,1,jun,fri,123,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
44,management,single,12,0,0,0,jul,mon,312,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
44,admin.,married,9,0,0,1,may,fri,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
45,blue-collar,married,6,1,0,1,jun,mon,134,8,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
38,admin.,single,16,1,0,1,may,fri,153,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,management,married,16,0,1,1,jun,fri,42,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
34,admin.,single,16,0,0,0,aug,tue,161,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
38,blue-collar,married,9,1,0,1,may,wed,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
33,technician,married,9,1,0,0,apr,thu,144,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
35,admin.,married,12,0,0,0,aug,mon,155,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,0
39,admin.,divorced,12,1,0,0,jul,mon,58,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
43,entrepreneur,married,4,1,0,0,nov,tue,145,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
45,blue-collar,married,6,1,0,1,jun,thu,222,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
31,blue-collar,married,6,0,0,0,may,thu,263,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
